Attrition Date,Age,Attrition,BusinessTravel,Department,Education,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PerformanceRating
,33,No,Non-Travel,Research & Development,Bachelor's Degree,1,1771,Male,Research Scientist,2,Divorced,3055,6194,5,No,3
,52,No,Non-Travel,Sales,Master's Degree,1,2019,Male,Sales Representative,4,Divorced,3482,19788,2,No,3
,41,No,Non-Travel,Human Resources,Bachelor's Degree,1,1722,Male,Human Resources,2,Married,6430,20794,6,No,3
,47,No,Non-Travel,Research & Development,Master's Degree,1,1934,Male,Research Scientist,2,Married,5467,2125,8,No,3
,32,No,Non-Travel,Research & Development,Master's Degree,1,1574,Male,Research Scientist,1,Married,4087,25174,4,No,3
,45,No,Non-Travel,Sales,Bachelor's Degree,1,1612,Male,Sales Executive,1,Married,4385,24162,1,No,3
,47,No,Non-Travel,Sales,Master's Degree,1,1731,Male,Sales Executive,2,Married,4978,3536,7,No,3
,43,No,Non-Travel,Research & Development,Bachelor's Degree,1,1813,Male,Research Scientist,3,Single,2438,24978,4,No,3
,31,No,Non-Travel,Research & Development,Bachelor's Degree,1,2057,Male,Manufacturing Director,1,Single,9936,3787,0,No,3
,32,No,Non-Travel,Research & Development,Master's Degree,1,1764,Male,Research Scientist,2,Single,2718,17674,2,No,3
,37,No,Non-Travel,Research & Development,Associates Degree,1,1440,Male,Laboratory Technician,3,Single,3500,25470,0,No,3
,28,No,Non-Travel,Research & Development,Bachelor's Degree,1,1947,Male,Research Scientist,3,Single,2144,2122,1,No,3
,44,No,Non-Travel,Research & Development,Bachelor's Degree,1,1471,Male,Laboratory Technician,3,Single,3162,7973,3,No,3
,39,No,Non-Travel,Research & Development,Bachelor's Degree,1,2022,Male,Manager,4,Single,19431,15302,2,No,3
,42,No,Non-Travel,Research & Development,Associates Degree,1,1976,Male,Research Scientist,3,Single,4332,14811,1,No,3
,46,No,Non-Travel,Sales,Associates Degree,1,1801,Male,Sales Executive,2,Single,7991,25166,8,No,3
,29,No,Travel_Frequently,Research & Development,High School,1,1590,Male,Healthcare Representative,4,Divorced,8853,24483,1,No,3
,34,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1485,Male,Research Director,1,Divorced,17007,11929,7,No,3
,34,No,Travel_Frequently,Research & Development,Master's Degree,1,1615,Male,Manufacturing Director,4,Divorced,4724,17000,1,No,3
,34,No,Travel_Frequently,Research & Development,Master's Degree,1,1431,Male,Research Scientist,1,Divorced,2996,20284,5,No,3
,25,No,Travel_Frequently,Research & Development,High School,1,1653,Male,Manufacturing Director,3,Divorced,5206,4973,1,No,3
,39,No,Travel_Frequently,Sales,Bachelor's Degree,1,1812,Male,Sales Executive,4,Divorced,4127,19188,2,No,3
,37,No,Travel_Frequently,Sales,Master's Degree,1,1700,Male,Sales Executive,4,Divorced,9525,7677,1,No,3
,24,No,Travel_Frequently,Human Resources,Bachelor's Degree,1,1746,Male,Human Resources,4,Married,2145,2097,0,No,3
,38,No,Travel_Frequently,Human Resources,Master's Degree,1,1563,Male,Human Resources,3,Married,6077,14814,3,No,3
,32,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1720,Male,Research Scientist,3,Married,3433,17360,6,No,3
,38,No,Travel_Frequently,Research & Development,Master's Degree,1,1997,Male,Manufacturing Director,3,Married,5321,14284,2,No,3
,49,No,Travel_Frequently,Research & Development,High School,1,1941,Male,Research Director,4,Married,19161,13738,3,No,3
,26,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1918,Male,Laboratory Technician,4,Married,2544,7102,0,No,3
,36,No,Travel_Frequently,Research & Development,Associates Degree,1,2061,Male,Laboratory Technician,4,Married,2571,12290,4,No,3
,29,No,Travel_Frequently,Research & Development,High School,1,1852,Male,Laboratory Technician,4,Married,3812,7003,1,No,3
,34,No,Travel_Frequently,Research & Development,Master's Degree,1,1597,Male,Healthcare Representative,3,Married,5063,15332,1,No,3
,38,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1668,Male,Research Scientist,4,Married,4735,9867,7,No,3
,49,No,Travel_Frequently,Sales,Bachelor's Degree,1,2065,Male,Sales Executive,2,Married,5390,13243,2,No,3
,33,No,Travel_Frequently,Sales,Bachelor's Degree,1,1477,Male,Sales Executive,1,Married,4373,17456,0,No,3
,45,No,Travel_Frequently,Research & Development,Master's Degree,1,1922,Male,Healthcare Representative,3,Single,5399,14511,4,No,3
,35,No,Travel_Frequently,Research & Development,Associates Degree,1,1412,Male,Manufacturing Director,4,Single,9362,19944,2,No,3
,27,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1648,Male,Research Scientist,4,Single,2580,6297,2,No,3
,28,No,Travel_Frequently,Sales,Bachelor's Degree,1,1507,Male,Sales Executive,1,Single,4898,11827,0,No,3
,32,No,Travel_Frequently,Sales,Master's Degree,1,1853,Male,Sales Executive,4,Single,4648,26075,8,No,3
,31,No,Travel_Frequently,Sales,Master's Degree,1,1613,Male,Sales Executive,1,Single,5332,21602,7,No,3
,37,No,Travel_Rarely,Human Resources,Associates Degree,1,1794,Male,Human Resources,2,Divorced,4071,12832,2,No,3
,40,No,Travel_Rarely,Research & Development,Master's Degree,1,1892,Male,Manager,1,Divorced,16823,18991,2,No,3
,55,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1694,Male,Research Scientist,2,Divorced,3537,23737,5,No,3
,28,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1506,Male,Research Scientist,3,Divorced,1563,12530,1,No,3
,45,No,Travel_Rarely,Research & Development,Master's Degree,1,1553,Male,Healthcare Representative,2,Divorced,7441,20933,1,No,3
,31,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1881,Male,Laboratory Technician,3,Divorced,4197,18624,1,No,3
,38,No,Travel_Rarely,Research & Development,Associates Degree,1,1940,Male,Research Scientist,4,Divorced,4771,14293,2,No,3
,55,No,Travel_Rarely,Research & Development,Master's Degree,1,1424,Male,Research Director,4,Divorced,14732,12414,2,No,3
,24,No,Travel_Rarely,Research & Development,High School,1,1725,Male,Laboratory Technician,1,Divorced,3907,3622,1,No,3
,40,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1474,Male,Research Scientist,3,Divorced,2345,8045,2,No,3
,39,No,Travel_Rarely,Research & Development,Associates Degree,1,1627,Male,Laboratory Technician,3,Divorced,3069,10302,0,No,3
,49,No,Travel_Rarely,Research & Development,Master's Degree,1,1484,Male,Healthcare Representative,2,Divorced,10466,20948,3,No,3
,24,No,Travel_Rarely,Research & Development,Associates Degree,1,1551,Male,Laboratory Technician,1,Divorced,2296,10036,0,No,3
,46,No,Travel_Rarely,Research & Development,Associates Degree,1,1857,Male,Manufacturing Director,4,Divorced,8578,19989,3,No,3
,43,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1599,Male,Laboratory Technician,2,Divorced,4876,5855,5,No,3
,27,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1619,Male,Laboratory Technician,1,Divorced,4066,16290,1,No,3
,32,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1671,Male,Research Scientist,2,Divorced,5470,25518,0,No,3
,29,No,Travel_Rarely,Research & Development,High School,1,1859,Male,Healthcare Representative,3,Divorced,6384,21143,8,No,3
,39,No,Travel_Rarely,Research & Development,Master's Degree,1,1871,Male,Research Scientist,4,Divorced,3902,5141,8,No,3
,31,No,Travel_Rarely,Sales,Associates Degree,1,1453,Male,Sales Executive,4,Divorced,10793,8386,1,No,3
,30,No,Travel_Rarely,Sales,Associates Degree,1,1754,Male,Sales Executive,1,Divorced,7140,3088,2,No,3
,41,No,Travel_Rarely,Sales,Bachelor's Degree,1,2037,Male,Sales Executive,2,Divorced,8938,12227,2,No,3
,29,No,Travel_Rarely,Sales,Bachelor's Degree,1,1497,Male,Sales Executive,3,Divorced,8620,23757,1,No,3
,48,No,Travel_Rarely,Sales,Bachelor's Degree,1,1466,Male,Sales Executive,1,Divorced,5486,24795,4,No,3
,34,No,Travel_Rarely,Sales,Master's Degree,1,1951,Male,Sales Executive,3,Divorced,8628,22914,1,No,3
,33,No,Travel_Rarely,Sales,Master's Degree,1,1670,Male,Sales Executive,4,Divorced,5505,3921,1,No,3
,29,No,Travel_Rarely,Human Resources,High School,1,1865,Male,Human Resources,2,Married,2804,15434,1,No,3
,42,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,2031,Male,Manager,3,Married,18880,17312,5,No,3
,37,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1543,Male,Research Scientist,4,Married,4285,3031,1,No,3
,29,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1954,Male,Healthcare Representative,1,Married,5373,6225,0,No,3
,49,No,Travel_Rarely,Research & Development,Master's Degree,1,1473,Male,Healthcare Representative,3,Married,6651,21534,2,No,3
,43,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1971,Male,Healthcare Representative,3,Married,7510,16873,1,No,3
,25,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1415,Male,Laboratory Technician,4,Married,3229,4910,4,No,3
,47,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1438,Male,Research Scientist,4,Married,3420,10205,7,No,3
,36,No,Travel_Rarely,Research & Development,Master's Degree,1,1682,Male,Healthcare Representative,3,Married,5347,7419,6,No,3
,40,No,Travel_Rarely,Research & Development,Master's Degree,1,2012,Male,Laboratory Technician,4,Married,2406,4060,8,No,3
,34,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,2068,Male,Laboratory Technician,3,Married,4404,10228,2,No,3
,27,No,Travel_Rarely,Research & Development,High School,1,1434,Male,Laboratory Technician,1,Married,2099,7679,0,No,3
,53,No,Travel_Rarely,Research & Development,Master's Degree,1,1689,Male,Healthcare Representative,4,Married,7005,3458,3,No,3
,35,No,Travel_Rarely,Research & Development,Doctoral Degree,1,1621,Male,Research Scientist,1,Married,5208,26312,1,No,3
,35,No,Travel_Rarely,Research & Development,Master's Degree,1,1826,Male,Laboratory Technician,3,Married,2705,9696,0,No,3
,30,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1609,Male,Research Scientist,2,Married,2141,5348,1,No,3
,30,No,Travel_Rarely,Research & Development,High School,1,1729,Male,Research Scientist,4,Married,2862,3811,1,No,3
,34,No,Travel_Rarely,Research & Development,Master's Degree,1,1580,Male,Research Scientist,4,Married,5484,13008,9,No,3
,34,No,Travel_Rarely,Research & Development,Associates Degree,1,1696,Male,Laboratory Technician,4,Married,3986,11912,1,No,3
,27,No,Travel_Rarely,Research & Development,Master's Degree,1,1931,Male,Research Scientist,2,Married,2226,6073,1,No,3
,31,No,Travel_Rarely,Research & Development,Master's Degree,1,1721,Male,Laboratory Technician,3,Married,3477,18103,1,No,3
,44,No,Travel_Rarely,Research & Development,Master's Degree,1,1903,Male,Healthcare Representative,1,Married,5033,9364,2,No,3
,42,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1803,Male,Healthcare Representative,1,Married,5538,5696,5,No,3
,35,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1596,Male,Laboratory Technician,3,Married,3407,25348,1,No,3
,39,No,Travel_Rarely,Research & Development,Doctoral Degree,1,1618,Male,Manufacturing Director,1,Married,5377,3835,2,No,3
,33,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1698,Male,Laboratory Technician,2,Married,2028,13637,1,No,3
,42,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1542,Male,Laboratory Technician,2,Married,4841,24052,4,No,3
,42,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1911,Male,Research Director,1,Married,13348,14842,9,No,3
,28,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1799,Male,Research Scientist,4,Married,2044,5531,1,No,3
,30,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1763,Male,Healthcare Representative,3,Married,5294,9128,3,No,3
,35,No,Travel_Rarely,Research & Development,Associates Degree,1,1601,Male,Laboratory Technician,4,Married,2690,7713,1,No,3
,24,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1707,Male,Research Scientist,3,Married,4401,17616,1,No,3
,29,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1558,Male,Research Scientist,3,Married,2451,22376,6,No,3
,28,No,Travel_Rarely,Research & Development,High School,1,1514,Male,Manufacturing Director,2,Married,6549,3173,1,No,3
,37,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1631,Male,Manufacturing Director,3,Married,5768,26493,3,No,3
,55,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1770,Male,Research Director,1,Married,19038,19805,8,No,3
,30,No,Travel_Rarely,Research & Development,Associates Degree,1,1989,Male,Laboratory Technician,2,Married,3748,4077,1,No,3
,48,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1867,Male,Research Director,2,Married,19665,13583,4,No,3
,39,No,Travel_Rarely,Research & Development,High School,1,2062,Male,Healthcare Representative,1,Married,9991,21457,4,No,3
,35,No,Travel_Rarely,Research & Development,Master's Degree,1,1728,Male,Manufacturing Director,3,Married,6883,5151,2,No,3
,33,No,Travel_Rarely,Research & Development,Master's Degree,1,1798,Male,Research Scientist,1,Married,3143,6076,6,No,3
,44,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1523,Male,Research Director,1,Married,16328,22074,3,No,3
,23,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1592,Male,Research Scientist,3,Married,2073,12826,2,No,3
,26,No,Travel_Rarely,Research & Development,Master's Degree,1,1718,Male,Laboratory Technician,3,Married,2305,6217,1,No,3
,40,No,Travel_Rarely,Sales,Associates Degree,1,1548,Male,Sales Executive,1,Married,5473,19345,0,No,3
,31,No,Travel_Rarely,Sales,Associates Degree,1,1996,Male,Sales Representative,3,Married,3067,6393,0,No,3
,31,No,Travel_Rarely,Sales,Bachelor's Degree,1,1749,Male,Sales Executive,3,Married,8346,20943,1,No,3
,33,No,Travel_Rarely,Sales,Master's Degree,1,1560,Male,Sales Executive,1,Married,6392,10589,2,No,3
,32,No,Travel_Rarely,Sales,Master's Degree,1,2013,Male,Sales Representative,2,Married,2269,18024,0,No,3
,35,No,Travel_Rarely,Sales,Master's Degree,1,1945,Male,Sales Executive,1,Married,5561,15975,0,No,3
,37,No,Travel_Rarely,Sales,Associates Degree,1,1787,Male,Sales Executive,2,Married,4189,8800,1,No,3
,30,No,Travel_Rarely,Sales,Master's Degree,1,1568,Male,Sales Executive,2,Married,9250,17799,3,No,3
,38,No,Travel_Rarely,Sales,Bachelor's Degree,1,1582,Male,Sales Executive,2,Married,9924,12355,0,No,3
,36,No,Travel_Rarely,Sales,Associates Degree,1,1908,Male,Sales Executive,2,Married,5507,16822,2,No,3
,35,No,Travel_Rarely,Sales,High School,1,1492,Male,Sales Representative,3,Married,2404,16192,1,No,3
,39,No,Travel_Rarely,Sales,Bachelor's Degree,1,1588,Male,Sales Executive,3,Married,8237,4658,2,No,3
,32,No,Travel_Rarely,Sales,Bachelor's Degree,1,1739,Male,Sales Executive,3,Married,9610,3840,3,No,3
,32,No,Travel_Rarely,Sales,Doctoral Degree,1,1446,Male,Sales Executive,4,Married,9204,23343,4,No,3
,38,No,Travel_Rarely,Sales,Master's Degree,1,1995,Male,Sales Executive,2,Married,4440,7636,0,No,3
,30,No,Travel_Rarely,Sales,High School,1,1479,Male,Sales Executive,3,Married,5301,2939,8,No,3
,29,No,Travel_Rarely,Human Resources,Bachelor's Degree,1,1419,Male,Human Resources,1,Single,7988,9769,1,No,3
,43,No,Travel_Rarely,Human Resources,Bachelor's Degree,1,1778,Male,Human Resources,4,Single,3539,5033,0,No,3
,39,No,Travel_Rarely,Research & Development,High School,1,2014,Male,Research Scientist,4,Single,4108,5340,7,No,3
,23,No,Travel_Rarely,Research & Development,High School,1,1533,Male,Laboratory Technician,3,Single,2272,24812,0,No,3
,36,No,Travel_Rarely,Research & Development,Master's Degree,1,1435,Male,Laboratory Technician,4,Single,5810,22604,1,No,3
,36,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1659,Male,Laboratory Technician,2,Single,2013,10950,2,No,3
,34,No,Travel_Rarely,Research & Development,Master's Degree,1,1577,Male,Research Scientist,4,Single,2972,22061,1,No,3
,41,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1814,Male,Healthcare Representative,2,Single,6870,15530,3,No,3
,24,No,Travel_Rarely,Research & Development,Associates Degree,1,1981,Male,Healthcare Representative,3,Single,4617,14120,1,No,3
,35,No,Travel_Rarely,Research & Development,Master's Degree,1,2008,Male,Research Scientist,3,Single,5098,18698,1,No,3
,49,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1677,Male,Manager,3,Single,15379,22384,4,No,3
,21,No,Travel_Rarely,Research & Development,High School,1,1623,Male,Research Scientist,4,Single,3117,26009,1,No,3
,40,No,Travel_Rarely,Research & Development,Master's Degree,1,2048,Male,Research Scientist,3,Single,2809,2725,2,No,3
,26,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1952,Male,Laboratory Technician,1,Single,2867,20006,0,No,3
,46,No,Travel_Rarely,Research & Development,Master's Degree,1,1727,Male,Healthcare Representative,2,Single,5562,9697,6,No,3
,26,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1417,Male,Laboratory Technician,1,Single,3578,23577,0,No,3
,35,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1564,Male,Laboratory Technician,1,Single,2450,21731,1,No,3
,29,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1883,Male,Laboratory Technician,1,Single,2062,19384,3,No,3
,53,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1472,Male,Research Director,2,Single,16598,19764,4,No,3
,44,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1475,Male,Research Scientist,2,Single,3420,21158,1,No,3
,23,No,Travel_Rarely,Research & Development,Associates Degree,1,1982,Male,Laboratory Technician,4,Single,2647,13672,1,No,3
,33,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1545,Male,Manufacturing Director,2,Single,4320,24152,1,No,3
,32,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,2038,Male,Research Scientist,1,Single,2439,11288,1,No,3
,42,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1860,Male,Laboratory Technician,3,Single,3968,13624,4,No,3
,22,No,Travel_Rarely,Research & Development,Associates Degree,1,2007,Male,Research Scientist,3,Single,3375,17624,0,No,3
,38,No,Travel_Rarely,Sales,Bachelor's Degree,1,1961,Male,Sales Representative,1,Single,2858,11473,4,No,3
,39,No,Travel_Rarely,Sales,Master's Degree,1,1975,Male,Sales Executive,1,Single,13341,25098,0,No,3
,40,No,Travel_Rarely,Sales,Master's Degree,1,1740,Male,Manager,2,Single,19833,4349,1,No,3
,33,No,Travel_Rarely,Sales,Master's Degree,1,1924,Male,Sales Executive,3,Single,5487,10410,1,No,3
,26,No,Travel_Rarely,Sales,Bachelor's Degree,1,1836,Male,Sales Executive,4,Single,4684,9125,1,No,3
,29,No,Travel_Rarely,Sales,Bachelor's Degree,1,1650,Male,Sales Executive,3,Single,5869,23413,9,No,3
,20,No,Travel_Rarely,Sales,High School,1,1680,Male,Sales Representative,1,Single,2728,21082,1,No,3
,27,No,Travel_Rarely,Sales,Bachelor's Degree,1,1965,Male,Sales Executive,4,Single,4105,5099,1,No,3
,41,No,Travel_Rarely,Sales,Bachelor's Degree,1,1708,Male,Sales Executive,3,Single,9241,15869,1,No,3
,46,No,Travel_Rarely,Sales,Master's Degree,1,1602,Male,Manager,1,Single,17567,3156,1,No,3
,34,No,Travel_Rarely,Sales,Bachelor's Degree,1,1478,Male,Sales Executive,1,Single,4759,15891,3,No,3
,28,No,Travel_Rarely,Sales,Bachelor's Degree,1,1469,Male,Sales Executive,1,Single,8463,23490,0,No,3
,56,No,Non-Travel,Research & Development,Master's Degree,1,2026,Male,Healthcare Representative,3,Divorced,6306,26236,1,No,4
,58,No,Non-Travel,Sales,Bachelor's Degree,1,1824,Male,Manager,2,Divorced,16291,22577,4,No,4
,36,No,Non-Travel,Sales,Master's Degree,1,2036,Male,Sales Executive,4,Divorced,5406,10436,1,No,4
,36,No,Non-Travel,Research & Development,Master's Degree,1,1949,Male,Laboratory Technician,2,Married,2810,9238,1,No,4
,45,No,Non-Travel,Research & Development,High School,1,1712,Male,Healthcare Representative,3,Married,10748,3395,3,No,4
,42,No,Non-Travel,Research & Development,Master's Degree,1,1854,Male,Research Scientist,3,Married,2936,6161,3,No,4
,26,No,Non-Travel,Research & Development,Bachelor's Degree,1,1693,Male,Laboratory Technician,4,Single,2570,11925,1,No,4
,33,No,Travel_Frequently,Research & Development,Associates Degree,1,1970,Male,Healthcare Representative,3,Divorced,5968,18079,1,No,4
,48,No,Travel_Frequently,Research & Development,Doctoral Degree,1,1644,Male,Manager,4,Married,15202,5602,2,No,4
,31,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1956,Male,Research Scientist,1,Married,5003,5771,1,No,4
,43,No,Travel_Frequently,Sales,Master's Degree,1,1849,Male,Sales Executive,4,Married,5675,19246,1,No,4
,36,No,Travel_Frequently,Human Resources,High School,1,1890,Male,Human Resources,4,Single,3886,4223,1,No,4
,30,No,Travel_Rarely,Human Resources,Bachelor's Degree,1,1499,Male,Human Resources,3,Divorced,2064,15428,0,No,4
,42,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1768,Male,Laboratory Technician,2,Divorced,2766,8952,8,No,4
,60,No,Travel_Rarely,Research & Development,Master's Degree,1,1697,Male,Healthcare Representative,4,Divorced,10883,20467,3,No,4
,41,No,Travel_Rarely,Research & Development,Master's Degree,1,1772,Male,Laboratory Technician,1,Divorced,2289,20520,1,No,4
,36,No,Travel_Rarely,Research & Development,Associates Degree,1,1664,Male,Healthcare Representative,1,Divorced,6842,26308,6,No,4
,39,No,Travel_Rarely,Research & Development,Associates Degree,1,1936,Male,Manufacturing Director,1,Married,5151,12315,1,No,4
,57,No,Travel_Rarely,Research & Development,Associates Degree,1,1483,Male,Research Scientist,3,Married,4900,2721,0,No,4
,55,No,Travel_Rarely,Research & Development,Master's Degree,1,1873,Male,Research Scientist,4,Married,2662,7975,8,No,4
,43,No,Travel_Rarely,Research & Development,Associates Degree,1,1666,Male,Research Director,3,Married,17603,3525,1,No,4
,39,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1654,Male,Manufacturing Director,2,Married,5295,7693,4,No,4
,41,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1999,Male,Research Scientist,4,Married,2782,21412,3,No,4
,45,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1546,Male,Research Scientist,4,Married,2132,4585,4,No,4
,34,No,Travel_Rarely,Sales,Associates Degree,1,1823,Male,Sales Executive,3,Married,6799,22128,1,No,4
,55,No,Travel_Rarely,Sales,Doctoral Degree,1,1578,Male,Manager,4,Married,19586,23037,1,No,4
,47,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1993,Male,Healthcare Representative,3,Single,8633,13084,2,No,4
,32,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1516,Male,Manager,4,Single,11244,21072,2,No,4
,39,No,Travel_Rarely,Research & Development,High School,1,1800,Male,Research Director,3,Single,13464,7914,7,No,4
,32,No,Travel_Rarely,Research & Development,Master's Degree,1,1966,Male,Manufacturing Director,4,Single,9679,10138,8,No,4
,42,No,Travel_Rarely,Research & Development,Associates Degree,1,1595,Male,Manager,4,Single,19613,26362,8,No,4
,34,No,Travel_Rarely,Sales,Bachelor's Degree,1,1950,Male,Sales Executive,4,Single,9888,6770,1,No,4
01-09-2022 00:00,30,Yes,Travel_Frequently,Human Resources,Bachelor's Degree,1,1747,Female,Human Resources,4,Divorced,2180,9732,6,No,3
6/13/2021 12:00:00 AM,27,Yes,Travel_Frequently,Human Resources,Bachelor's Degree,1,1944,Female,Human Resources,2,Married,2863,19555,1,No,3
4/26/2022 12:00:00 AM,31,Yes,Travel_Frequently,Research & Development,Doctoral Degree,1,1459,Female,Manufacturing Director,2,Single,7446,8931,1,No,3
3/31/2022 12:00:00 AM,31,Yes,Travel_Frequently,Research & Development,Bachelor's Degree,1,1537,Female,Research Scientist,3,Single,4084,4156,1,No,3
10/13/2021 12:00:00 AM,29,Yes,Travel_Frequently,Sales,Bachelor's Degree,1,1487,Female,Sales Executive,2,Single,5765,17485,5,No,3
4/26/2022 12:00:00 AM,31,Yes,Travel_Frequently,Sales,Master's Degree,1,1427,Female,Sales Representative,3,Single,1359,16154,1,No,3
12/20/2021 12:00:00 AM,34,Yes,Travel_Rarely,Human Resources,Master's Degree,1,1467,Female,Human Resources,3,Married,2742,3072,1,No,3
04-11-2022 00:00,53,Yes,Travel_Rarely,Research & Development,Doctoral Degree,1,1572,Female,Manufacturing Director,4,Married,10169,14618,0,No,3
1/29/2022 12:00:00 AM,31,Yes,Travel_Rarely,Research & Development,Bachelor's Degree,1,1433,Female,Research Scientist,2,Single,1261,22262,1,No,3
2/21/2022 12:00:00 AM,29,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1752,Female,Sales Representative,2,Single,2760,14630,1,No,3
12/17/2021 12:00:00 AM,46,Yes,Travel_Rarely,Research & Development,Associates Degree,1,1821,Female,Healthcare Representative,2,Married,8926,10842,4,No,4
01-03-2022 00:00,46,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1869,Female,Sales Executive,2,Married,7314,14011,5,No,4
4/26/2022 12:00:00 AM,50,Yes,Travel_Frequently,Sales,Master's Degree,1,2044,Male,Sales Executive,3,Divorced,6728,14255,7,No,3
01-12-2022 00:00,34,Yes,Travel_Frequently,Research & Development,Master's Degree,1,1807,Male,Laboratory Technician,1,Married,5346,6208,4,No,3
4/23/2022 12:00:00 AM,28,Yes,Travel_Frequently,Sales,Bachelor's Degree,1,1486,Male,Sales Representative,3,Married,2909,15747,3,No,3
01-12-2022 00:00,47,Yes,Travel_Frequently,Sales,Bachelor's Degree,1,1716,Male,Sales Executive,3,Married,12936,24164,7,No,3
2/17/2022 12:00:00 AM,23,Yes,Travel_Frequently,Sales,Bachelor's Degree,1,2023,Male,Sales Representative,1,Married,1790,26956,1,No,3
4/25/2022 12:00:00 AM,28,Yes,Travel_Frequently,Research & Development,Associates Degree,1,1504,Male,Laboratory Technician,1,Single,2561,5355,7,No,3
11-07-2021 00:00,29,Yes,Travel_Frequently,Sales,Bachelor's Degree,1,1928,Male,Sales Representative,1,Single,1091,10642,1,No,3
8/14/2021 12:00:00 AM,28,Yes,Travel_Rarely,Research & Development,Bachelor's Degree,1,1960,Male,Laboratory Technician,4,Divorced,2367,18779,5,No,3
2/21/2022 12:00:00 AM,46,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1457,Male,Sales Executive,4,Divorced,10096,15986,4,No,3
8/16/2021 12:00:00 AM,31,Yes,Travel_Rarely,Human Resources,Doctoral Degree,1,1842,Male,Human Resources,1,Married,2956,21495,0,No,3
6/17/2021 12:00:00 AM,24,Yes,Travel_Rarely,Human Resources,High School,1,1714,Male,Human Resources,3,Married,1555,11585,1,No,3
4/29/2022 12:00:00 AM,38,Yes,Travel_Rarely,Research & Development,Bachelor's Degree,1,1573,Male,Manufacturing Director,2,Married,4855,7653,4,No,3
1/21/2022 12:00:00 AM,56,Yes,Travel_Rarely,Research & Development,Associates Degree,1,2032,Male,Laboratory Technician,3,Married,2339,3666,8,No,3
1/16/2022 12:00:00 AM,25,Yes,Travel_Rarely,Sales,Associates Degree,1,1439,Male,Sales Representative,1,Married,4400,15182,3,No,3
12/20/2021 12:00:00 AM,31,Yes,Travel_Rarely,Sales,Master's Degree,1,1761,Male,Sales Executive,3,Married,8161,19002,2,No,3
